start
file_7.csv
File contains: 32767bytes
7262,1559229602.134,-0.06,0.00,0.00,0.00,,1.87
7263,1559229602.166,-0.06,0.00,0.00,0.00,,1.87
7264,1559229602.204,-0.06,0.00,0.00,0.00,,1.87
7265,1559229602.237,-0.06,0.00,0.00,0.00,,1.87
7266,1559229602.272,-0.06,0.00,0.00,0.00,,1.87
7267,1559229602.304,-0.06,0.00,0.00,0.00,,1.87
7268,1559229602.336,-0.06,0.00,0.00,0.00,,1.87
7269,1559229602.368,-0.06,0.00,0.00,0.00,,1.87
7270,1559229602.400,-0.06,0.00,0.00,0.00,,1.87
7271,1559229602.432,-0.06,0.00,0.00,0.00,,1.87
7272,1559229602.464,-0.06,0.00,0.00,0.00,,1.87
7273,1559229602.496,-0.06,0.00,0.00,0.00,,1.87
7274,1559229602.528,-0.06,0.00,0.00,0.00,,1.87
7275,1559229602.560,-0.06,0.00,0.00,0.00,,1.87
7276,1559229602.592,-0.06,0.00,0.00,0.00,,1.87
7277,1559229602.627,-0.06,0.00,0.00,0.00,,1.87
7278,1559229602.659,-0.06,0.00,0.00,0.00,,1.87
7279,1559229602.691,-0.06,0.00,0.00,0.00,,1.87
7280,1559229602.723,-0.06,0.00,0.00,0.00,,1.87
7281,1559229602.755,-0.06,0.00,0.00,0.00,,1.87
7282,1559229602.787,-0.06,0.00,0.00,0.00,,1.87
7283,1559229602.819,-0.06,0.00,0.00,0.00,,1.87
7284,1559229602.851,-0.06,0.00,0.00,0.00,,1.87
7285,1559229602.883,-0.06,0.00,0.00,0.00,,1.87
7286,1559229602.915,-0.06,0.00,0.00,0.00,,1.87
7287,1559229602.947,-0.06,0.00,0.00,0.00,,1.87
7288,1559229602.977,-0.06,0.00,0.00,0.00,,1.87
7289,1559229603.009,-0.06,0.00,0.00,0.00,,1.87
7290,1559229603.041,-0.06,0.00,0.00,0.00,,1.87
7291,1559229603.073,-0.06,0.00,0.00,0.00,,1.87
7292,1559229603.112,-0.06,0.00,0.00,0.00,,1.87
7293,1559229603.145,-0.06,0.00,0.00,0.00,,1.87
7294,1559229603.177,-0.06,0.00,0.00,0.00,,1.87
7295,1559229603.209,-0.06,0.00,0.00,0.00,,1.87
7296,1559229603.241,-0.06,0.00,0.00,0.00,,1.87
7297,1559229603.273,-0.06,0.00,0.00,0.00,,1.87
7298,1559229603.308,-0.06,0.00,0.00,0.00,,1.87
7299,1559229603.340,-0.06,0.00,0.00,0.00,,1.87
7300,1559229603.372,-0.06,0.00,0.00,0.00,,1.87
7301,1559229603.404,-0.06,0.00,0.00,0.00,,1.87
7302,1559229603.436,-0.06,0.00,0.00,0.00,,1.87
7303,1559229603.468,-0.06,0.00,0.00,0.00,,1.87
7304,1559229603.500,-0.06,0.00,0.00,0.00,,1.87
7305,1559229603.532,-0.06,0.00,0.00,0.00,,1.87
7306,1559229603.564,-0.06,0.00,0.00,0.00,,1.87
7307,1559229603.596,-0.06,0.00,0.00,0.00,,1.87
7308,1559229603.628,-0.06,0.00,0.00,0.00,,1.87
7309,1559229603.664,-0.06,0.00,0.00,0.00,,1.87
7310,1559229603.696,-0.06,0.00,0.00,0.00,,1.87
7311,1559229603.728,-0.06,0.00,0.00,0.00,,1.87
7312,1559229603.760,-0.06,0.00,0.00,0.00,,1.87
7313,1559229603.792,-0.06,0.00,0.00,0.00,,1.87
7314,1559229603.824,-0.06,0.00,0.00,0.00,,1.87
7315,1559229603.856,-0.06,0.00,0.00,0.00,,1.87
7316,1559229603.888,-0.06,0.00,0.00,0.00,,1.87
7317,1559229603.920,-0.06,0.00,0.00,0.00,,1.87
7318,1559229603.953,-0.06,0.00,0.00,0.00,,1.87
7319,1559229603.985,-0.06,0.00,0.00,0.00,,1.87
7320,1559229604.022,-0.06,0.00,0.00,0.00,,1.87
7321,1559229604.054,-0.06,0.00,0.00,0.00,,1.87
7322,1559229604.086,-0.06,0.00,0.00,0.00,,1.87
7323,1559229604.118,-0.06,0.00,0.00,0.00,,1.87
7324,1559229604.150,-0.06,0.00,0.00,0.00,,1.87
7325,1559229604.182,-0.06,0.00,0.00,0.00,,1.87
7326,1559229604.214,-0.06,0.00,0.00,0.00,,1.87
7327,1559229604.246,-0.06,0.00,0.00,0.00,,1.87
7328,1559229604.278,-0.06,0.00,0.00,0.00,,1.87
7329,1559229604.310,-0.06,0.00,0.00,0.00,,1.87
7330,1559229604.346,-0.06,0.00,0.00,0.00,,1.87
7331,1559229604.378,-0.06,0.00,0.00,0.00,,1.87
7332,1559229604.410,-0.06,0.00,0.00,0.00,,1.87
7333,1559229604.442,-0.06,0.00,0.00,0.00,,1.87
7334,1559229604.475,-0.06,0.00,0.00,0.00,,1.87
7335,1559229604.507,-0.06,0.00,0.00,0.00,,1.87
7336,1559229604.539,-0.06,0.00,0.00,0.00,,1.87
7337,1559229604.571,-0.06,0.00,0.00,0.00,,1.87
7338,1559229604.603,-0.06,0.00,0.00,0.00,,1.87
7339,1559229604.635,-0.06,0.00,0.00,0.00,,1.87
7340,1559229604.667,-0.06,0.00,0.00,0.00,,1.87
7341,1559229604.702,-0.06,0.00,0.00,0.00,,1.87
7342,1559229604.734,-0.06,0.00,0.00,0.00,,1.87
7343,1559229604.766,-0.06,0.00,0.00,0.00,,1.87
7344,1559229604.798,-0.06,0.00,0.00,0.00,,1.87
7345,1559229604.830,-0.06,0.00,0.00,0.00,,1.87
7346,1559229604.862,-0.06,0.00,0.00,0.00,,1.87
7347,1559229604.901,-0.06,0.00,0.00,0.00,,1.87
7348,1559229604.934,-0.06,0.00,0.00,0.00,,1.87
7349,1559229604.966,-0.06,0.00,0.00,0.00,,1.87
7350,1559229604.998,-0.06,0.00,0.00,0.00,,1.87
7351,1559229605.030,-0.06,0.00,0.00,0.00,,1.87
7352,1559229605.059,-0.06,0.00,0.00,0.00,,1.87
7353,1559229605.091,-0.06,0.00,0.00,0.00,,1.87
7354,1559229605.123,-0.06,0.00,0.00,0.00,,1.87
7355,1559229605.155,-0.06,0.00,0.00,0.00,,1.87
7356,1559229605.187,-0.06,0.00,0.00,0.00,,1.87
7357,1559229605.219,-0.06,0.00,0.00,0.00,,1.87
7358,1559229605.251,-0.06,0.00,0.00,0.00,,1.87
7359,1559229605.283,-0.06,0.00,0.00,0.00,,1.87
7360,1559229605.315,-0.06,0.00,0.00,0.00,,1.87
7361,1559229605.347,-0.06,0.00,0.00,0.00,,1.87
7362,1559229605.391,-0.06,0.00,0.00,0.00,,1.87
7363,1559229605.425,-0.06,0.00,0.00,0.00,,1.87
7364,1559229605.459,-0.06,0.00,0.00,0.00,,1.87
7365,1559229605.493,-0.06,0.00,0.00,0.00,,1.87
7366,1559229605.528,-0.06,0.00,0.00,0.00,,1.87
7367,1559229605.562,-0.06,0.00,0.00,0.00,,1.87
7368,1559229605.596,-0.06,0.00,0.00,0.00,,1.87
7369,1559229605.630,-0.06,0.00,0.00,0.00,,1.87
7370,1559229605.664,-0.06,0.00,0.00,0.00,,1.87
7371,1559229605.698,-0.06,0.00,0.00,0.00,,1.87
7372,1559229605.732,-0.06,0.00,0.00,0.00,,1.87
7373,1559229605.770,-0.06,0.00,0.00,0.00,,1.87
7374,1559229605.812,-0.06,0.00,0.00,0.00,,1.87
7375,1559229605.847,-0.06,0.00,0.00,0.00,,1.87
7376,1559229605.881,-0.06,0.00,0.00,0.00,,1.87
7377,1559229605.915,-0.06,0.00,0.00,0.00,,1.87
7378,1559229605.949,-0.06,0.00,0.00,0.00,,1.87
7379,1559229605.983,-0.06,0.00,0.00,0.00,,1.87
7380,1559229606.017,-0.06,0.00,0.00,0.00,,1.87
7381,1559229606.052,-0.06,0.00,0.00,0.00,,1.87
7382,1559229606.086,-0.06,0.00,0.00,0.00,,1.87
7383,1559229606.120,-0.06,0.00,0.00,0.00,,1.87
7384,1559229606.152,-0.06,0.00,0.00,0.00,,1.87
7385,1559229606.186,-0.06,0.00,0.00,0.00,,1.87
7386,1559229606.220,-0.06,0.00,0.00,0.00,,1.87
7387,1559229606.254,-0.06,0.00,0.00,0.00,,1.87
7388,1559229606.288,-0.06,0.00,0.00,0.00,,1.87
7389,1559229606.322,-0.06,0.00,0.00,0.00,,1.87
7390,1559229606.357,-0.06,0.00,0.00,0.00,,1.87
7391,1559229606.391,-0.06,0.00,0.00,0.00,,1.87
7392,1559229606.425,-0.06,0.00,0.00,0.00,,1.87
7393,1559229606.459,-0.06,0.00,0.00,0.00,,1.87
7394,1559229606.496,-0.06,0.00,0.00,0.00,,1.87
7395,1559229606.531,-0.06,0.00,0.00,0.00,,1.87
7396,1559229606.565,-0.06,0.00,0.00,0.00,,1.87
7397,1559229606.600,-0.06,0.00,0.00,0.00,,1.87
7398,1559229606.635,-0.06,0.00,0.00,0.00,,1.87
7399,1559229606.670,-0.06,0.00,0.00,0.00,,1.87
7400,1559229606.704,-0.06,0.00,0.00,0.00,,1.87
7401,1559229606.738,-0.06,0.00,0.00,0.00,,1.87
7402,1559229606.780,-0.06,0.00,0.00,0.00,,1.87
7403,1559229606.814,-0.06,0.00,0.00,0.00,,1.87
7404,1559229606.848,-0.06,0.00,0.00,0.00,,1.87
7405,1559229606.886,-0.06,0.00,0.00,0.00,,1.87
7406,1559229606.920,-0.06,0.00,0.00,0.00,,1.87
7407,1559229606.954,-0.06,0.00,0.00,0.00,,1.87
7408,1559229606.988,-0.06,0.00,0.00,0.00,,1.87
7409,1559229607.022,-0.06,0.00,0.00,0.00,,1.87
7410,1559229607.056,-0.06,0.00,0.00,0.00,,1.87
7411,1559229607.090,-0.06,0.00,0.00,0.00,,1.87
7412,1559229607.125,-0.06,0.00,0.00,0.00,,1.87
7413,1559229607.159,-0.06,0.00,0.00,0.00,,1.87
7414,1559229607.194,-0.06,0.00,0.00,0.00,,1.87
7415,1559229607.228,-0.06,0.00,0.00,0.00,,1.87
7416,1559229607.260,-0.06,0.00,0.00,0.00,,1.87
7417,1559229607.294,-0.06,0.00,0.00,0.00,,1.87
7418,1559229607.328,-0.06,0.00,0.00,0.00,,1.87
7419,1559229607.362,-0.06,0.00,0.00,0.00,,1.87
7420,1559229607.396,-0.06,0.00,0.00,0.00,,1.87
7421,1559229607.431,-0.06,0.00,0.00,0.00,,1.87
7422,1559229607.466,-0.06,0.00,0.00,0.00,,1.87
7423,1559229607.500,-0.06,0.00,0.00,0.00,,1.87
7424,1559229607.534,-0.06,0.00,0.00,0.00,,1.87
7425,1559229607.568,-0.06,0.00,0.00,0.00,,1.87
7426,1559229607.605,-0.06,0.00,0.00,0.00,,1.87
7427,1559229607.639,-0.06,0.00,0.00,0.00,,1.87
7428,1559229607.674,-0.06,0.00,0.00,0.00,,1.87
7429,1559229607.715,-0.06,0.00,0.00,0.00,,1.87
7430,1559229607.750,-0.06,0.00,0.00,0.00,,1.87
7431,1559229607.784,-0.06,0.00,0.00,0.00,,1.87
7432,1559229607.818,-0.06,0.00,0.00,0.00,,1.87
7433,1559229607.852,-0.06,0.00,0.00,0.00,,1.87
7434,1559229607.886,-0.06,0.00,0.00,0.00,,1.87
7435,1559229607.920,-0.06,0.00,0.00,0.00,,1.87
7436,1559229607.955,-0.06,0.00,0.00,0.00,,1.87
7437,1559229607.993,-0.06,0.00,0.00,0.00,,1.87
7438,1559229608.027,-0.06,0.00,0.00,0.00,,1.87
7439,1559229608.061,-0.06,0.00,0.00,0.00,,1.87
7440,1559229608.095,-0.06,0.00,0.00,0.00,,1.87
7441,1559229608.129,-0.06,0.00,0.00,0.00,,1.87
7442,1559229608.163,-0.06,0.00,0.00,0.00,,1.87
7443,1559229608.198,-0.06,0.00,0.00,0.00,,1.87
7444,1559229608.233,-0.06,0.00,0.00,0.00,,1.87
7445,1559229608.267,-0.06,0.00,0.00,0.00,,1.87
7446,1559229608.301,-0.06,0.00,0.00,0.00,,1.87
7447,1559229608.335,-0.06,0.00,0.00,0.00,,1.87
7448,1559229608.367,-0.06,0.00,0.00,0.00,,1.87
7449,1559229608.401,-0.06,0.00,0.00,0.00,,1.87
7450,1559229608.435,-0.06,0.00,0.00,0.00,,1.87
7451,1559229608.469,-0.06,0.00,0.00,0.00,,1.87
7452,1559229608.504,-0.06,0.00,0.00,0.00,,1.87
7453,1559229608.538,-0.06,0.00,0.00,0.00,,1.87
7454,1559229608.572,-0.06,0.00,0.00,0.00,,1.87
7455,1559229608.606,-0.06,0.00,0.00,0.00,,1.87
7456,1559229608.640,-0.06,0.00,0.00,0.00,,1.87
7457,1559229608.680,-0.06,0.00,0.00,0.00,,1.87
7458,1559229608.718,-0.06,0.00,0.00,0.00,,1.87
7459,1559229608.753,-0.06,0.00,0.00,0.00,,1.87
7460,1559229608.788,-0.06,0.00,0.00,0.00,,1.87
7461,1559229608.822,-0.06,0.00,0.00,0.00,,1.87
7462,1559229608.856,-0.06,0.00,0.00,0.00,,1.87
7463,1559229608.890,-0.06,0.00,0.00,0.00,,1.87
7464,1559229608.924,-0.06,0.00,0.00,0.00,,1.87
7465,1559229608.958,-0.06,0.00,0.00,0.00,,1.87
7466,1559229608.992,-0.06,0.00,0.00,0.00,,1.87
7467,1559229609.027,-0.06,0.00,0.00,0.00,,1.87
7468,1559229609.062,-0.06,0.00,0.00,0.00,,1.87
7469,1559229609.100,-0.06,0.00,0.00,0.00,,1.87
7470,1559229609.134,-0.06,0.00,0.00,0.00,,1.87
7471,1559229609.168,-0.06,0.00,0.00,0.00,,1.87
7472,1559229609.202,-0.06,0.00,0.00,0.00,,1.87
7473,1559229609.236,-0.06,0.00,0.00,0.00,,1.87
7474,1559229609.271,-0.06,0.00,0.00,0.00,,1.87
7475,1559229609.306,-0.06,0.00,0.00,0.00,,1.87
7476,1559229609.340,-0.06,0.00,0.00,0.00,,1.87
7477,1559229609.374,-0.06,0.00,0.00,0.00,,1.87
7478,1559229609.408,-0.06,0.00,0.00,0.00,,1.87
7479,1559229609.442,-0.06,0.00,0.00,0.00,,1.87
7480,1559229609.474,-0.06,0.00,0.00,0.00,,1.87
7481,1559229609.508,-0.06,0.00,0.00,0.00,,1.87
7482,1559229609.542,-0.06,0.00,0.00,0.00,,1.87
7483,1559229609.577,-0.06,0.00,0.00,0.00,,1.87
7484,1559229609.612,-0.06,0.00,0.00,0.00,,1.87
7485,1559229609.653,-0.06,0.00,0.00,0.00,,1.87
7486,1559229609.687,-0.06,0.00,0.00,0.00,,1.87
7487,1559229609.721,-0.06,0.00,0.00,0.00,,1.87
7488,1559229609.755,-0.06,0.00,0.00,0.00,,1.87
7489,1559229609.789,-0.06,0.00,0.00,0.00,,1.87
7490,1559229609.827,-0.06,0.00,0.00,0.00,,1.87
7491,1559229609.861,-0.06,0.00,0.00,0.00,,1.87
7492,1559229609.895,-0.06,0.00,0.00,0.00,,1.87
7493,1559229609.929,-0.06,0.00,0.00,0.00,,1.87
7494,1559229609.963,-0.06,0.00,0.00,0.00,,1.87
7495,1559229609.997,-0.06,0.00,0.00,0.00,,1.87
7496,1559229610.031,-0.06,0.00,0.00,0.00,,1.87
7497,1559229610.065,-0.06,0.00,0.00,0.00,,1.87
7498,1559229610.100,-0.06,0.00,0.00,0.00,,1.87
7499,1559229610.134,-0.06,0.00,0.00,0.00,,1.87
7500,1559229610.168,-0.06,0.00,0.00,0.00,,1.87
7501,1559229610.205,-0.06,0.00,0.00,0.00,,1.87
7502,1559229610.239,-0.06,0.00,0.00,0.00,,1.87
7503,1559229610.273,-0.06,0.00,0.00,0.00,,1.87
7504,1559229610.307,-0.06,0.00,0.00,0.00,,1.87
7505,1559229610.342,-0.06,0.00,0.00,0.00,,1.87
7506,1559229610.377,-0.06,0.00,0.00,0.00,,1.87
7507,1559229610.411,-0.06,0.00,0.00,0.00,,1.87
7508,1559229610.445,-0.06,0.00,0.00,0.00,,1.87
7509,1559229610.479,-0.06,0.00,0.00,0.00,,1.87
7510,1559229610.513,-0.06,0.00,0.00,0.00,,1.87
7511,1559229610.547,-0.06,0.00,0.00,0.00,,1.87
7512,1559229610.585,-0.06,0.00,0.00,0.00,,1.87
7513,1559229610.620,-0.06,0.00,0.00,0.00,,1.87
7514,1559229610.655,-0.06,0.00,0.00,0.00,,1.87
7515,1559229610.689,-0.06,0.00,0.00,0.00,,1.87
7516,1559229610.723,-0.06,0.00,0.00,0.00,,1.87
7517,1559229610.757,-0.06,0.00,0.00,0.00,,1.87
7518,1559229610.791,-0.06,0.00,0.00,0.00,,1.87
7519,1559229610.825,-0.06,0.00,0.00,0.00,,1.87
7520,1559229610.859,-0.06,0.00,0.00,0.00,,1.87
7521,1559229610.893,-0.06,0.00,0.00,0.00,,1.87
7522,1559229610.931,-0.06,0.00,0.00,0.00,,1.87
7523,1559229610.965,-0.06,0.00,0.00,0.00,,1.87
7524,1559229610.999,-0.06,0.00,0.00,0.00,,1.87
7525,1559229611.033,-0.06,0.00,0.00,0.00,,1.87
7526,1559229611.067,-0.06,0.00,0.00,0.00,,1.87
7527,1559229611.101,-0.06,0.00,0.00,0.00,,1.87
7528,1559229611.135,-0.06,0.00,0.00,0.00,,1.87
7529,1559229611.170,-0.06,0.00,0.00,0.00,,1.87
7530,1559229611.204,-0.06,0.00,0.00,0.00,,1.87
7531,1559229611.238,-0.06,0.00,0.00,0.00,,1.87
7532,1559229611.272,-0.06,0.00,0.00,0.00,,1.87
7533,1559229611.318,-0.06,0.00,0.00,0.00,,1.87
7534,1559229611.353,-0.06,0.00,0.00,0.00,,1.87
7535,1559229611.387,-0.06,0.00,0.00,0.00,,1.87
7536,1559229611.421,-0.06,0.00,0.00,0.00,,1.87
7537,1559229611.455,-0.06,0.00,0.00,0.00,,1.87
7538,1559229611.489,-0.06,0.00,0.00,0.00,,1.87
7539,1559229611.530,-0.06,0.00,0.00,0.00,,1.87
7540,1559229611.564,-0.06,0.00,0.00,0.00,,1.87
7541,1559229611.599,-0.06,0.00,0.00,0.00,,1.87
7542,1559229611.633,-0.06,0.00,0.00,0.00,,1.87
7543,1559229611.667,-0.06,0.00,0.00,0.00,,1.87
7544,1559229611.699,-0.06,0.00,0.00,0.00,,1.87
7545,1559229611.733,-0.06,0.00,0.00,0.00,,1.87
7546,1559229611.767,-0.06,0.00,0.00,0.00,,1.87
7547,1559229611.801,-0.06,0.00,0.00,0.00,,1.87
7548,1559229611.835,-0.06,0.00,0.00,0.00,,1.87
7549,1559229611.869,-0.06,0.00,0.00,0.00,,1.87
7550,1559229611.904,-0.06,0.00,0.00,0.00,,1.87
7551,1559229611.938,-0.06,0.00,0.00,0.00,,1.87
7552,1559229611.972,-0.06,0.00,0.00,0.00,,1.87
7553,1559229612.006,-0.06,0.00,0.00,0.00,,1.87
7554,1559229612.043,-0.06,0.00,0.00,0.00,,1.87
7555,1559229612.077,-0.06,0.00,0.00,0.00,,1.87
7556,1559229612.112,-0.06,0.00,0.00,0.00,,1.87
7557,1559229612.147,-0.06,0.00,0.00,0.00,,1.87
7558,1559229612.181,-0.06,0.00,0.00,0.00,,1.87
7559,1559229612.216,-0.06,0.00,0.00,0.00,,1.87
7560,1559229612.250,-0.06,0.00,0.00,0.00,,1.87
7561,1559229612.284,-0.06,0.00,0.00,0.00,,1.87
7562,1559229612.318,-0.06,0.00,0.00,0.00,,1.87
7563,1559229612.352,-0.06,0.00,0.00,0.00,,1.87
7564,1559229612.386,-0.06,0.00,0.00,0.00,,1.87
7565,1559229612.424,-0.06,0.00,0.00,0.00,,1.87
7566,1559229612.465,-0.06,0.00,0.00,0.00,,1.87
7567,1559229612.500,-0.06,0.00,0.00,0.00,,1.87
7568,1559229612.534,-0.06,0.00,0.00,0.00,,1.87
7569,1559229612.568,-0.06,0.00,0.00,0.00,,1.87
7570,1559229612.602,-0.06,0.00,0.00,0.00,,1.87
7571,1559229612.636,-0.06,0.00,0.00,0.00,,1.87
7572,1559229612.671,-0.06,0.00,0.00,0.00,,1.87
7573,1559229612.706,-0.06,0.00,0.00,0.00,,1.87
7574,1559229612.740,-0.06,0.00,0.00,0.00,,1.87
7575,1559229612.774,-0.06,0.00,0.00,0.00,,1.87
7576,1559229612.806,-0.06,0.00,0.00,0.00,,1.87
7577,1559229612.840,-0.06,0.00,0.00,0.00,,1.87
7578,1559229612.874,-0.06,0.00,0.00,0.00,,1.87
7579,1559229612.908,-0.06,0.00,0.00,0.00,,1.87
7580,1559229612.942,-0.06,0.00,0.00,0.00,,1.87
7581,1559229612.977,-0.06,0.00,0.00,0.00,,1.87
7582,1559229613.011,-0.06,0.00,0.00,0.00,,1.87
7583,1559229613.046,-0.06,0.00,0.00,0.00,,1.87
7584,1559229613.080,-0.06,0.00,0.00,0.00,,1.87
7585,1559229613.114,-0.06,0.00,0.00,0.00,,1.87
7586,1559229613.152,-0.06,0.00,0.00,0.00,,1.87
7587,1559229613.186,-0.06,0.00,0.00,0.00,,1.87
7588,1559229613.221,-0.06,0.00,0.00,0.00,,1.87
7589,1559229613.256,-0.06,0.00,0.00,0.00,,1.87
7590,1559229613.290,-0.06,0.00,0.00,0.00,,1.87
7591,1559229613.324,-0.06,0.00,0.00,0.00,,1.87
7592,1559229613.358,-0.06,0.00,0.00,0.00,,1.87
7593,1559229613.392,-0.06,0.00,0.00,0.00,,1.87
7594,1559229613.432,-0.06,0.00,0.00,0.00,,1.87
7595,1559229613.467,-0.06,0.00,0.00,0.00,,1.87
7596,1559229613.502,-0.06,0.00,0.00,0.00,,1.87
7597,1559229613.540,-0.06,0.00,0.00,0.00,,1.87
7598,1559229613.574,-0.06,0.00,0.00,0.00,,1.87
7599,1559229613.608,-0.06,0.00,0.00,0.00,,1.87
7600,1559229613.642,-0.06,0.00,0.00,0.00,,1.87
7601,1559229613.677,-0.06,0.00,0.00,0.00,,1.87
7602,1559229613.711,-0.06,0.00,0.00,0.00,,1.87
7603,1559229613.746,-0.06,0.00,0.00,0.00,,1.87
7604,1559229613.781,-0.06,0.00,0.00,0.00,,1.87
7605,1559229613.815,-0.06,0.00,0.00,0.00,,1.87
7606,1559229613.849,-0.06,0.00,0.00,0.00,,1.87
7607,1559229613.883,-0.06,0.00,0.00,0.00,,1.87
7608,1559229613.915,-0.06,0.00,0.00,0.00,,1.87
7609,1559229613.949,-0.06,0.00,0.00,0.00,,1.87
7610,1559229613.983,-0.06,0.00,0.00,0.00,,1.87
7611,1559229614.017,-0.06,0.00,0.00,0.00,,1.87
7612,1559229614.052,-0.06,0.00,0.00,0.00,,1.87
7613,1559229614.087,-0.06,0.00,0.00,0.00,,1.87
7614,1559229614.121,-0.06,0.00,0.00,0.00,,1.87
7615,1559229614.155,-0.06,0.00,0.00,0.00,,1.87
7616,1559229614.189,-0.06,0.00,0.00,0.00,,1.87
7617,1559229614.223,-0.06,0.00,0.00,0.00,,1.87
7618,1559229614.260,-0.06,0.00,0.00,0.00,,1.87
7619,1559229614.295,-0.06,0.00,0.00,0.00,,1.87
7620,1559229614.329,-0.06,0.00,0.00,0.00,,1.87
7621,1559229614.363,-0.06,0.00,0.00,0.00,,1.87
7622,1559229614.403,-0.06,0.00,0.00,0.00,,1.87
7623,1559229614.438,-0.06,0.00,0.00,0.00,,1.87
7624,1559229614.472,-0.06,0.00,0.00,0.00,,1.87
7625,1559229614.506,-0.06,0.00,0.00,0.00,,1.87
7626,1559229614.540,-0.06,0.00,0.00,0.00,,1.87
